run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	0.1253209677419355	679690.0	4.367444765443155
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	0.3759629032258065	656698.0	4.219706399354101
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	0.6266048387096774	633498.0	4.070631499681778
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	0.8772467741935485	602718.0	3.87285023192686
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	1.1278887096774195	560350.0	3.6006086220425075
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	1.3785306451612904	513938.0	3.3023817149911343
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	1.6291725806451614	460920.0	2.961707015386513
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	1.8798145161290323	403044.0	2.589816545841885
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	2.130456451612903	347126.0	2.230507483778223
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	2.3810983870967743	298478.0	1.9179128407067074
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	2.6317403225806455	260300.0	1.6725946717545546
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	2.882382258064516	228524.0	1.4684134643412903
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	3.1330241935483873	200322.0	1.2871975022482363
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	3.383666129032258	181462.0	1.1660098898422013
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	3.634308064516129	167334.0	1.0752284164555383
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	3.8849500000000003	156792.0	1.007489296095813
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	4.1355919354838715	151110.0	0.9709787969605483
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	4.386233870967742	148264.0	0.9526914191817798
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	4.636875806451613	147032.0	0.9447750279578012
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	4.8875177419354845	147028.0	0.9447493253888922
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	5.138159677419355	148264.0	0.9526914191817798
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	5.388801612903226	146480.0	0.9412280734483564
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	5.6394435483870975	144650.0	0.9294691481724792
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	5.890085483870968	141472.0	0.9090484571742617
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	6.140727419354839	136532.0	0.8773057845716206
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	6.39136935483871	131570.0	0.8454217478399798
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	6.642011290322581	127810.0	0.8212613330654999
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	6.892653225806452	123942.0	0.7964069489304764
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	7.143295161290323	123130.0	0.791189327441945
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	7.393937096774194	122418.0	0.7866142701761393
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	7.644579032258065	121382.0	0.7799573048287028
NCAL_20us_Pos_5.8m_0000	gamma	rf_phase	7.895220967741936	122918.0	0.7898270912897669
