run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	0.12532258064516127	1100048.0	136.81622426249518
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	0.3759677419354838	1098248.0	136.59235293717802
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	0.6266129032258063	1106152.0	137.5753968012374
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	0.877258064516129	1105602.0	137.50699167405713
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	1.1279032258064514	1098046.0	136.5672295995591
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	1.378548387096774	1095548.0	136.2565459492023
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	1.6291935483870965	1084486.0	134.88073228216984
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	1.8798387096774192	1062808.0	132.18457528760015
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	2.130483870967742	1034942.0	128.7187984257735
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	2.3811290322580643	987500.0	122.81829652816423
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	2.6317741935483867	928930.0	115.53377234826085
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	2.882419354838709	859420.0	106.88860800226318
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	3.133064516129032	781998.0	97.2594048085381
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	3.3837096774193545	711906.0	88.54185540068788
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	3.634354838709677	642390.0	79.89594481693915
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	3.8849999999999993	578686.0	71.97288986804784
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	4.135645161290322	528730.0	65.75971435274559
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	4.386290322580645	485256.0	60.352724354502136
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	4.6369354838709675	446292.0	55.50665639913667
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	4.8875806451612895	417676.0	51.94759981842787
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	5.138225806451612	390430.0	48.558934190877125
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	5.388870967741934	364476.0	45.330958425720695
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	5.639516129032257	344188.0	42.80767984347928
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	5.89016129032258	323950.0	40.29061990916334
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	6.140806451612902	305770.0	38.029519523460024
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	6.391451612903225	292162.0	36.3370523040623
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	6.642096774193548	280304.0	34.862237762056246
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	6.89274193548387	274298.0	34.11525377324799
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	7.143387096774193	269970.0	33.57696760881873
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	7.394032258064515	264328.0	32.875255376907944
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	7.644677419354838	265816.0	33.06032233917013
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	7.895322580645161	265378.0	33.005846983342956
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	8.145967741935483	265086.0	32.96953007945817
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	8.396612903225805	265812.0	33.05982484733609
NCAL_20us_Pos_3.4m_0000	gamma	rf_phase	8.647258064516128	263050.0	32.71630673593276
