run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	0.12532258064516127	422003.0	150.50746907746256
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	0.3759677419354838	432043.0	154.08823743583378
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	0.6266129032258063	447067.0	159.44655056493426
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	0.877258064516129	458238.0	163.43069033897459
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	1.1279032258064514	466609.0	166.4162094553018
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	1.378548387096774	475046.0	169.42526748713226
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	1.6291935483870965	475828.0	169.70416797082214
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	1.8798387096774192	469790.0	167.55071385251085
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	2.130483870967742	457415.0	163.13716719565392
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	2.3811290322580643	433007.0	154.43204826227498
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	2.6317741935483867	406231.0	144.88238157265872
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	2.882419354838709	373021.0	133.0380272717117
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	3.133064516129032	339966.0	121.24895375717385
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	3.3837096774193545	306717.0	109.39069009706586
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	3.634354838709677	275393.0	98.21897813913561
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	3.8849999999999993	244017.0	87.0287203689907
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	4.135645161290322	218388.0	77.88813149880188
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	4.386290322580645	195763.0	69.81891993424526
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	4.6369354838709675	175811.0	62.703034447569735
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	4.8875806451612895	159934.0	57.04049866810164
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	5.138225806451612	145203.0	51.78668405782612
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	5.388870967741934	134596.0	48.00369501626801
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	5.639516129032257	127020.0	45.301712836684324
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	5.89016129032258	120707.0	43.05017990377621
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	6.140806451612902	117364.0	41.85789816851377
NCAL_20us_Pos_6.6m_0000	gamma	rf_phase	6.391451612903225	115131.0	41.06149819398758
