run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	0.12532258064516127	92452.0	167.9004696070003
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	0.3759677419354838	93756.0	170.26864133251763
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	0.6266129032258063	93052.0	168.99011917395612
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	0.877258064516129	91792.0	166.70185508334887
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	1.1279032258064514	91366.0	165.92820389081024
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	1.378548387096774	90800.0	164.90030113264856
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	1.6291935483870965	88192.0	160.1639576816139
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	1.8798387096774192	87632.0	159.14695141912182
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	2.130483870967742	86982.0	157.96649772158634
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	2.3811290322580643	87296.0	158.53674766162655
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	2.6317741935483867	87198.0	158.35877156569043
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	2.882419354838709	86654.0	157.37082262498382
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	3.133064516129032	83134.0	150.9782118321763
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	3.3837096774193545	79714.0	144.76720930052807
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	3.634354838709677	74214.0	134.77875493676632
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	3.8849999999999993	67944.0	123.39191696207791
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	4.135645161290322	60228.0	109.37902353102598
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	4.386290322580645	52716.0	95.73661095273901
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	4.6369354838709675	45764.0	83.11120463694415
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	4.8875806451612895	40042.0	72.71957993340875
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	5.138225806451612	35336.0	64.17309516325187
NCAL_20us_Pos_2.8m_0006	gamma	rf_phase	5.388870967741934	32090.0	58.278091006020844
