run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_4m_0001	gamma	rf_phase	0.12532258064516127	88210.0	0.20135393505743035
NCAL_20us_Pos_4m_0001	gamma	rf_phase	0.3759677419354838	85286.0	0.1946794207607755
NCAL_20us_Pos_4m_0001	gamma	rf_phase	0.6266129032258063	86188.0	0.1967383851573496
NCAL_20us_Pos_4m_0001	gamma	rf_phase	0.877258064516129	86512.0	0.19747796882086402
NCAL_20us_Pos_4m_0001	gamma	rf_phase	1.1279032258064514	89068.0	0.2033124621663667
NCAL_20us_Pos_4m_0001	gamma	rf_phase	1.378548387096774	91684.0	0.20928391544955724
NCAL_20us_Pos_4m_0001	gamma	rf_phase	1.6291935483870965	94828.0	0.21646061618440093
NCAL_20us_Pos_4m_0001	gamma	rf_phase	1.8798387096774192	100156.0	0.22862265865108258
NCAL_20us_Pos_4m_0001	gamma	rf_phase	2.130483870967742	103820.0	0.23698634551255435
NCAL_20us_Pos_4m_0001	gamma	rf_phase	2.3811290322580643	107224.0	0.2447565393107121
NCAL_20us_Pos_4m_0001	gamma	rf_phase	2.6317741935483867	109864.0	0.2507827765689778
NCAL_20us_Pos_4m_0001	gamma	rf_phase	2.882419354838709	109782.0	0.25059559798747105
NCAL_20us_Pos_4m_0001	gamma	rf_phase	3.133064516129032	110182.0	0.2515086642387234
NCAL_20us_Pos_4m_0001	gamma	rf_phase	3.3837096774193545	108370.0	0.24737247412055013
NCAL_20us_Pos_4m_0001	gamma	rf_phase	3.634354838709677	106792.0	0.2437704277593595
NCAL_20us_Pos_4m_0001	gamma	rf_phase	3.8849999999999993	106508.0	0.24312215072097032
NCAL_20us_Pos_4m_0001	gamma	rf_phase	4.135645161290322	105452.0	0.24071165581766404
NCAL_20us_Pos_4m_0001	gamma	rf_phase	4.386290322580645	104728.0	0.23905900590289725
NCAL_20us_Pos_4m_0001	gamma	rf_phase	4.6369354838709675	104320.0	0.23812767832661982
NCAL_20us_Pos_4m_0001	gamma	rf_phase	4.8875806451612895	105274.0	0.24030534133585674
NCAL_20us_Pos_4m_0001	gamma	rf_phase	5.138225806451612	105658.0	0.24118188493705903
NCAL_20us_Pos_4m_0001	gamma	rf_phase	5.388870967741934	104864.0	0.23936944842832306
NCAL_20us_Pos_4m_0001	gamma	rf_phase	5.639516129032257	103840.0	0.23703199882511697
NCAL_20us_Pos_4m_0001	gamma	rf_phase	5.89016129032258	102260.0	0.23342538713267008
NCAL_20us_Pos_4m_0001	gamma	rf_phase	6.140806451612902	100314.0	0.22898331982032727
NCAL_20us_Pos_4m_0001	gamma	rf_phase	6.391451612903225	96138.0	0.21945090815725246
NCAL_20us_Pos_4m_0001	gamma	rf_phase	6.642096774193548	91576.0	0.2090373875617191
NCAL_20us_Pos_4m_0001	gamma	rf_phase	6.89274193548387	88110.0	0.20112566849461727
NCAL_20us_Pos_4m_0001	gamma	rf_phase	7.143387096774193	83908.0	0.19153390752521104
NCAL_20us_Pos_4m_0001	gamma	rf_phase	7.394032258064515	80990.0	0.18487308922232495
NCAL_20us_Pos_4m_0001	gamma	rf_phase	7.644677419354838	79426.0	0.18130300017992818
NCAL_20us_Pos_4m_0001	gamma	rf_phase	7.895322580645161	77884.0	0.17778312978135025
NCAL_20us_Pos_4m_0001	gamma	rf_phase	8.145967741935483	78004.0	0.17805704965672597
NCAL_20us_Pos_4m_0001	gamma	rf_phase	8.396612903225805	76930.0	0.17560546677211333
NCAL_20us_Pos_4m_0001	gamma	rf_phase	8.647258064516128	75468.0	0.1722682096237859
NCAL_20us_Pos_4m_0001	gamma	rf_phase	8.89790322580645	74232.0	0.16944683490741605
NCAL_20us_Pos_4m_0001	gamma	rf_phase	9.148548387096772	71394.0	0.16296862985478044
NCAL_20us_Pos_4m_0001	gamma	rf_phase	9.399193548387096	67928.0	0.1550569107876786
NCAL_20us_Pos_4m_0001	gamma	rf_phase	9.649838709677418	65376.0	0.14923154810468844
NCAL_20us_Pos_4m_0001	gamma	rf_phase	9.90048387096774	62326.0	0.14226941793888906
NCAL_20us_Pos_4m_0001	gamma	rf_phase	10.151129032258064	60340.0	0.137736044001421
NCAL_20us_Pos_4m_0001	gamma	rf_phase	10.401774193548386	57568.0	0.13140849488024203
NCAL_20us_Pos_4m_0001	gamma	rf_phase	10.652419354838708	56756.0	0.12955497039019973
NCAL_20us_Pos_4m_0001	gamma	rf_phase	10.903064516129032	55890.0	0.12757818195623832
NCAL_20us_Pos_4m_0001	gamma	rf_phase	11.153709677419354	56018.0	0.12787036315663908
NCAL_20us_Pos_4m_0001	gamma	rf_phase	11.404354838709676	55792.0	0.1273544807246815
NCAL_20us_Pos_4m_0001	gamma	rf_phase	11.655	55258.0	0.12613553727925958
NCAL_20us_Pos_4m_0001	gamma	rf_phase	11.905645161290321	54580.0	0.1245878899833868
NCAL_20us_Pos_4m_0001	gamma	rf_phase	12.156290322580643	52556.0	0.11996777475204977
NCAL_20us_Pos_4m_0001	gamma	rf_phase	12.406935483870965	52278.0	0.11933319370742937
NCAL_20us_Pos_4m_0001	gamma	rf_phase	12.65758064516129	50472.0	0.11521069958302488
NCAL_20us_Pos_4m_0001	gamma	rf_phase	12.908225806451611	48498.0	0.1107047176330944
NCAL_20us_Pos_4m_0001	gamma	rf_phase	13.158870967741933	48220.0	0.110070136588474
NCAL_20us_Pos_4m_0001	gamma	rf_phase	13.409516129032257	46862.0	0.10697027666547218
NCAL_20us_Pos_4m_0001	gamma	rf_phase	13.660161290322579	46214.0	0.10549110933844333
NCAL_20us_Pos_4m_0001	gamma	rf_phase	13.9108064516129	45722.0	0.1043680378494029
NCAL_20us_Pos_4m_0001	gamma	rf_phase	14.161451612903225	44938.0	0.10257842799694826
NCAL_20us_Pos_4m_0001	gamma	rf_phase	14.412096774193547	45270.0	0.10333627298548773
NCAL_20us_Pos_4m_0001	gamma	rf_phase	14.662741935483869	44838.0	0.10235016143413515
NCAL_20us_Pos_4m_0001	gamma	rf_phase	14.913387096774192	44580.0	0.10176123370207737
NCAL_20us_Pos_4m_0001	gamma	rf_phase	15.164032258064514	44000.0	0.10043728763776143
NCAL_20us_Pos_4m_0001	gamma	rf_phase	15.414677419354836	42900.0	0.0979263554468174
NCAL_20us_Pos_4m_0001	gamma	rf_phase	15.66532258064516	42372.0	0.09672110799516426
NCAL_20us_Pos_4m_0001	gamma	rf_phase	15.915967741935482	41618.0	0.09499997811155353
NCAL_20us_Pos_4m_0001	gamma	rf_phase	16.166612903225804	40812.0	0.09316014961527999
NCAL_20us_Pos_4m_0001	gamma	rf_phase	16.417258064516126	39582.0	0.09035247089267893
NCAL_20us_Pos_4m_0001	gamma	rf_phase	16.667903225806448	39246.0	0.08958549524162693
NCAL_20us_Pos_4m_0001	gamma	rf_phase	16.918548387096774	38954.0	0.0889189568782127
NCAL_20us_Pos_4m_0001	gamma	rf_phase	17.169193548387096	38578.0	0.08806067460203547
NCAL_20us_Pos_4m_0001	gamma	rf_phase	17.419838709677418	39074.0	0.08919287675358842
NCAL_20us_Pos_4m_0001	gamma	rf_phase	17.67048387096774	38206.0	0.08721152298837076
NCAL_20us_Pos_4m_0001	gamma	rf_phase	17.92112903225806	37896.0	0.08650389664365016
NCAL_20us_Pos_4m_0001	gamma	rf_phase	18.171774193548384	37790.0	0.08626193408706828
NCAL_20us_Pos_4m_0001	gamma	rf_phase	18.422419354838706	37332.0	0.08521647322938432
NCAL_20us_Pos_4m_0001	gamma	rf_phase	18.67306451612903	36034.0	0.08225357324407034
NCAL_20us_Pos_4m_0001	gamma	rf_phase	18.923709677419353	35924.0	0.08200248002497594
NCAL_20us_Pos_4m_0001	gamma	rf_phase	19.174354838709675	35546.0	0.08113963241754245
NCAL_20us_Pos_4m_0001	gamma	rf_phase	19.424999999999997	35160.0	0.0802585234850839
NCAL_20us_Pos_4m_0001	gamma	rf_phase	19.67564516129032	34942.0	0.07976090237815137
NCAL_20us_Pos_4m_0001	gamma	rf_phase	19.92629032258064	34542.0	0.07884783612689898
NCAL_20us_Pos_4m_0001	gamma	rf_phase	20.176935483870967	34402.0	0.07852826293896065
NCAL_20us_Pos_4m_0001	gamma	rf_phase	20.42758064516129	34080.0	0.07779324460670249
NCAL_20us_Pos_4m_0001	gamma	rf_phase	20.67822580645161	33958.0	0.07751475940007052
NCAL_20us_Pos_4m_0001	gamma	rf_phase	20.928870967741933	34266.0	0.07821782041353484
NCAL_20us_Pos_4m_0001	gamma	rf_phase	21.179516129032255	34202.0	0.07807172981333446
NCAL_20us_Pos_4m_0001	gamma	rf_phase	21.430161290322577	33854.0	0.0772773621747449
NCAL_20us_Pos_4m_0001	gamma	rf_phase	21.680806451612902	33090.0	0.07553340563485286
NCAL_20us_Pos_4m_0001	gamma	rf_phase	21.931451612903224	33056.0	0.0754557950034964
NCAL_20us_Pos_4m_0001	gamma	rf_phase	22.182096774193546	33036.0	0.07541014169093378
NCAL_20us_Pos_4m_0001	gamma	rf_phase	22.432741935483868	33588.0	0.07667017311766207
NCAL_20us_Pos_4m_0001	gamma	rf_phase	22.68338709677419	32924.0	0.07515448314058312
NCAL_20us_Pos_4m_0001	gamma	rf_phase	22.934032258064512	33224.0	0.0758392828290224
NCAL_20us_Pos_4m_0001	gamma	rf_phase	23.184677419354834	32662.0	0.07455642474601282
NCAL_20us_Pos_4m_0001	gamma	rf_phase	23.43532258064516	32466.0	0.07410902228289915
NCAL_20us_Pos_4m_0001	gamma	rf_phase	23.68596774193548	32816.0	0.07490795525274498
NCAL_20us_Pos_4m_0001	gamma	rf_phase	23.936612903225804	32638.0	0.07450164077093767
NCAL_20us_Pos_4m_0001	gamma	rf_phase	24.187258064516126	32166.0	0.07342422259445987
NCAL_20us_Pos_4m_0001	gamma	rf_phase	24.437903225806448	32094.0	0.07325987066923444
NCAL_20us_Pos_4m_0001	gamma	rf_phase	24.68854838709677	31896.0	0.07280790287486451
NCAL_20us_Pos_4m_0001	gamma	rf_phase	24.939193548387095	31566.0	0.0720546232175813
NCAL_20us_Pos_4m_0001	gamma	rf_phase	25.189838709677417	31342.0	0.07154330611687996
NCAL_20us_Pos_4m_0001	gamma	rf_phase	25.44048387096774	31018.0	0.07080372245336555
NCAL_20us_Pos_4m_0001	gamma	rf_phase	25.69112903225806	31410.0	0.07169852737959287
NCAL_20us_Pos_4m_0001	gamma	rf_phase	25.941774193548383	30758.0	0.0702102293900515
NCAL_20us_Pos_4m_0001	gamma	rf_phase	26.192419354838705	30538.0	0.0697080429518627
NCAL_20us_Pos_4m_0001	gamma	rf_phase	26.443064516129027	30386.0	0.0693610777763868
NCAL_20us_Pos_4m_0001	gamma	rf_phase	26.693709677419353	30682.0	0.07003674680231355
NCAL_20us_Pos_4m_0001	gamma	rf_phase	26.944354838709675	30490.0	0.06959847500171241
NCAL_20us_Pos_4m_0001	gamma	rf_phase	27.194999999999997	31738.0	0.07244724170561982
NCAL_20us_Pos_4m_0001	gamma	rf_phase	27.44564516129032	31694.0	0.07234680441798207
NCAL_20us_Pos_4m_0001	gamma	rf_phase	27.69629032258064	31398.0	0.0716711353920553
NCAL_20us_Pos_4m_0001	gamma	rf_phase	27.946935483870963	32582.0	0.07437381149576235
NCAL_20us_Pos_4m_0001	gamma	rf_phase	28.19758064516129	33438.0	0.07632777327344242
NCAL_20us_Pos_4m_0001	gamma	rf_phase	28.44822580645161	34430.0	0.07859217757654832
NCAL_20us_Pos_4m_0001	gamma	rf_phase	28.698870967741932	35366.0	0.08072875260447888
NCAL_20us_Pos_4m_0001	gamma	rf_phase	28.949516129032254	36880.0	0.08418470836546912
NCAL_20us_Pos_4m_0001	gamma	rf_phase	29.200161290322576	38494.0	0.08786893068927247
NCAL_20us_Pos_4m_0001	gamma	rf_phase	29.4508064516129	40800.0	0.09313275762774242
