run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	0.1253209677419355	211878.0	3.9731459080636684
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	0.3759629032258065	212876.0	3.9918604495273766
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	0.6266048387096774	209940.0	3.9368044437784318
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	0.8772467741935485	210446.0	3.9462929788291694
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	1.1278887096774195	207294.0	3.887186531240384
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	1.3785306451612904	204918.0	3.842631671002137
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	1.6291725806451614	202168.0	3.7910635457263884
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	1.8798145161290323	198820.0	3.7282816972088586
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	2.130456451612903	196996.0	3.694077966116871
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	2.3810983870967743	196778.0	3.689990020185921
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	2.6317403225806455	195966.0	3.674763359195409
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	2.882382258064516	193176.0	3.6224451520974674
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	3.1330241935483873	187364.0	3.5134582633328666
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	3.383666129032258	179292.0	3.3620917516143782
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	3.634308064516129	168288.0	3.155744242329164
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	3.8849500000000003	153312.0	2.874913608100214
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	4.1355919354838715	136880.0	2.566779995543449
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	4.386233870967742	119390.0	2.238806718789687
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	4.636875806451613	104016.0	1.9505127704299197
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	4.8875177419354845	92052.0	1.7261632974120804
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	5.138159677419355	80820.0	1.515540321740368
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	5.388801612903226	72738.0	1.363986289566331
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	5.6394435483870975	65968.0	1.2370349411602153
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	5.890085483870968	61006.0	1.1439872911172098
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	6.140727419354839	58100.0	1.0894938467349093
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	6.39136935483871	55156.0	1.034287824621526
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	6.642011290322581	54074.0	1.0139981113312133
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	6.892653225806452	52038.0	0.9758189465816044
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	7.143295161290323	51322.0	0.9623924819643549
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	7.393937096774194	50010.0	0.937789798196434
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	7.644579032258065	48996.0	0.9187752240038489
NCAL_20us_Pos_2.8m_0002	gamma	rf_phase	7.895220967741936	48134.0	0.902610960735596
