run_key	component	axis	center_ns	counts	rate_hz
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	0.1253209677419355	217066.0	196.81624815772307
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	0.3759629032258065	217488.0	197.19888042957845
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	0.6266048387096774	217842.0	197.5198563163955
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	0.8772467741935485	215914.0	195.77171645825058
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	1.1278887096774195	214614.0	194.5929914501653
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	1.3785306451612904	209828.0	190.2534699973221
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	1.6291725806451614	206708.0	187.42452997791742
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	1.8798145161290323	204186.0	185.13780346223197
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	2.130456451612903	203814.0	184.80050676761064
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	2.3810983870967743	203296.0	184.3308301874659
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	2.6317403225806455	200610.0	181.89540297845275
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	2.882382258064516	198180.0	179.69209392487795
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	3.1330241935483873	194838.0	176.6618639425541
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	3.383666129032258	185428.0	168.129708307106
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	3.634308064516129	173010.0	156.8701643452575
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	3.8849500000000003	158560.0	143.76818252461726
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	4.1355919354838715	142462.0	129.17194007834274
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	4.386233870967742	124228.0	112.63896177262963
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	4.636875806451613	108160.0	98.06992067269553
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	4.8875177419354845	95260.0	86.3733417463108
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	5.138159677419355	83280.0	75.51093744103258
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	5.388801612903226	74956.0	67.96347054310804
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	5.6394435483870975	68116.0	61.761563577490094
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	5.890085483870968	63418.0	57.50183274057882
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	6.140727419354839	59800.0	54.22135037192301
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	6.39136935483871	57400.0	52.04524266468864
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	6.642011290322581	55534.0	50.35331892231392
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	6.892653225806452	54110.0	49.06216168268819
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	7.143295161290323	52974.0	48.032137367930595
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	7.393937096774194	51076.0	46.311198856126076
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	7.644579032258065	50524.0	45.810694083462174
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	7.895220967741936	49138.0	44.553991882534326
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	8.145862903225806	47696.0	43.246513835104345
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	8.396504838709678	45786.0	41.51469478476366
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	8.64714677419355	45180.0	40.96522758868698
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	8.89778870967742	44118.0	40.00229992823577
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	9.148430645161291	42380.0	38.42643526358022
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	9.399072580645162	41002.0	37.17698675500982
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	9.649714516129032	39750.0	36.04178390106922
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	9.900356451612904	37782.0	34.25737558113704
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	10.150998387096775	37656.0	34.143129926507235
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	10.401640322580645	36458.0	33.05688949597941
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	10.652282258064517	36518.0	33.11129218866027
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	10.902924193548388	36458.0	33.05688949597941
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	11.153566129032258	36642.0	33.22372442020072
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	11.40420806451613	37684.0	34.1685178497583
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	11.654850000000001	38036.0	34.48768031348601
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	11.905491935483871	39298.0	35.63195028287342
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	12.156133870967743	40040.0	36.30473024902671
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	12.406775806451613	40334.0	36.57130344316292
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	12.657417741935484	40624.0	36.834249791120406
NCAL_20us_Pos_2.8m_0003	gamma	rf_phase	12.908059677419356	38592.0	34.99181193232864
